3.354051139732242603e+01,-5.686452040152667031e+00,-1.078702837028317901e-01,-2.392840104254497988e-02,-9.189255982607653916e-02,-1.928556179411944002e-02,-7.916603452974645405e-01,-4.563342750977669726e-01,-5.486775710953937235e-01,-1.446119903102320060e-02,-1.772676737290002913e-01,-3.856595705310326139e-01,-1.413204402782211044e-01,-1.379966807327871574e-02,-3.431965927744079492e-01,-1.839553605069549902e-01,-2.208362195141363171e-01,2.285045351142259984e-01,4.845382308089994650e-02,-4.482864610438996311e-01,-4.330186646567609973e-03,2.227898732478034247e-03,-3.565627218336574894e-02,-1.688148307784967661e-01,-1.936549255666615288e-01,-1.300572513238924810e-01,-3.795331810517274529e-01,-5.936108579166707866e-01,5.171658434292032008e-02,-2.205625464538229497e-01,-3.528749729472989705e-01,3.873942008987882324e-01,8.796307724130057737e-02,-3.285876856119103184e-01,-2.309881998993077445e-01,2.847054580778754160e-02,-2.487997006414559009e-01,1.999715421424999237e-02,-1.418896387600355503e-02,-2.325461242265654260e-01,-1.973817045397507561e-02,1.548067461698072467e-01,-1.166089031850906371e-01,-3.184224885645496328e-01,-1.268634303212038128e-01,-4.826789083053030227e-01,-7.373417239410422208e-02,2.550134268326093578e-01,-1.420351577286036171e-01,-5.914485204950571846e-03,-4.503192671869926111e-01,1.076475115802278670e-01,-9.377887342104421209e-02,-2.466281308895148239e-01,-2.675328014408560606e-01,-2.724435987095700229e-01,-9.071419408819414443e-02,2.869700862725327317e-02,7.704661879086899257e-02,-1.903016026323387788e-01,-5.320200572903948100e-01,-1.150715467029078815e-01,4.734060207438137158e-02,1.252768517586480002e-01,1.321778354766014463e-01,-2.101104242037517278e-01,-1.545259943934070290e-01,-7.909680643044972870e-01,1.308791626110624162e-01,-1.420389183922241283e-01,-5.830903148609729164e-02,-4.603818807010804925e-01,3.750411520991379227e-02,-5.191910286862405632e-02,-1.306000384041792195e-01,1.784188526511338441e-02,-7.554657517783067155e-02
-5.686452014135248589e+00,3.266791499278249944e+01,6.278090191554540622e-01,-8.672879172392464753e-01,-1.463547818540574530e-01,-1.157689362194951999e+00,7.520461053309629440e-02,-2.266116717970123040e-01,-3.955971755646994770e-01,5.983484539992461188e-02,3.303850668167279681e-02,-4.455736735452967556e-01,-9.021816260358063444e-02,-5.623354925698835771e-01,-3.747420092381508749e-01,-1.527284412767052416e-02,1.183058798585802762e+00,-1.315691326185548737e+00,-1.006259119103116717e+00,4.837839357838198961e-01,1.216593956265809608e-02,5.314606265789761225e-03,-8.430539507072800642e-01,1.245958235676936920e-01,-2.507925699866177527e-01,-8.026294582388904253e-02,-2.825967591157923509e-01,3.031517131168865939e-02,-4.857248103709998349e-02,-6.747356185710585708e-01,-3.323829108111839292e-02,-1.663675340226278498e+00,4.690547266828567485e-01,8.609188832663026147e-01,2.792148348127757029e-01,-5.198827164335635409e-01,-2.216614765655330332e-01,-2.143653738865985148e-01,1.224483727938679573e-01,-1.805759800756308875e-01,2.941732077727967631e-01,-9.697236415416438104e-01,5.730010515960510808e-01,-3.082375524493566332e-02,-2.719703886486388167e-01,-1.200288970418171286e-01,-2.394712795200513444e-01,2.831235651293811384e-01,3.622460451885581561e-03,-1.048992143895807611e-01,-1.225215312960151355e-02,-7.260810295455316643e-01,1.940719089402477004e-01,-1.585358922275764970e-01,-2.955988229850545213e-01,-2.287252664045747730e-01,-2.226427676597603558e-02,-4.802776581541975259e-02,-3.104943105441641815e-02,-4.257322868355790935e-02,-1.785172636410788383e-01,5.761262330968561218e-02,-6.360606266447062229e-02,-1.113527039219948250e-01,-7.559936834666317607e-01,6.086943476840001033e-01,-9.086310401414700311e-02,-6.639265345646711003e-01,-1.264480660697292350e-03,-1.535446847746650689e-01,-5.730545509596983444e-02,-5.780902669113808789e-01,2.964536949498732255e-01,-1.290265744908677958e-01,-1.108850361165743537e-01,5.946346452976008362e-02,-1.123456548122508947e-01
-1.078703275157569252e-01,6.278089649251810123e-01,5.663026668533201757e+01,-4.302910694782057988e+01,-2.737451084291393083e-02,9.153165005891716888e-01,-4.776078539148078117e-01,-3.944879421095087157e-01,-3.561856794266596848e-01,-6.513007561141280766e-01,-2.990769749782595244e-01,-5.274769441415719795e-01,-2.258211943495251339e-01,5.924777675730841242e-01,4.591300002178496514e-02,-3.811268660957508048e-01,-2.270462863578371238e+00,2.288188448056251101e+00,9.539862935074290284e-01,-7.230043552954183994e-01,-1.886534023047576128e-02,-2.524770372111797764e-02,8.498759131776659759e-01,-7.759711681958971763e-01,-2.289016122713927182e-01,-9.297388088830011235e-03,-1.155104504978493596e-01,-7.910710122449848836e-02,-1.825931845502203554e+00,1.421359208338344837e+00,4.031511929711347614e-02,1.590498597065290731e+00,-1.727749429159393557e+00,-7.264039481892313743e-01,-9.177279281753776274e-01,8.827684609580331854e-01,-4.021791558237824277e-02,-6.295194217861400654e-01,-6.565580279838261202e-01,9.878738988729466319e-01,-4.277969412834113361e-01,1.242944856545666887e+00,-7.256081935887568335e-01,-2.047044254466174606e-01,-4.637804150501029753e-03,-1.536048714071476251e-01,1.540863008273914425e-01,-1.624146028318585733e-01,6.276700148658219403e-02,-1.470643547971877130e-01,-3.580777115176697611e-01,8.104686759350313574e-01,-3.955007703387919404e-01,-7.224595598575316024e-02,-2.004296435743926352e-01,-5.796813661238112703e-01,-4.673473501433567101e-02,-4.630869595488705248e-01,5.611979959821498110e-01,-9.548036147457586442e-02,1.082521357620007008e+00,-2.102641065377831575e-01,-3.493771886262896365e-01,-4.383239407886529437e-01,8.092041830020840765e-01,-6.350200746158158882e-01,-2.066028381155752269e-01,-3.325681157315870662e-01,3.848613925577638040e-01,-1.191487525770430628e-01,-1.936287594701968998e-02,-9.676594885792351164e-01,4.017920411476741949e-01,-3.217531203430155640e-01,3.113348935850476437e-02,3.479831121529130471e-04,-2.633304937743472310e-02
-2.392834045553397793e-02,-8.672878633245642011e-01,-4.302910691055500081e+01,4.709786070313784734e+01,-8.631064941568609983e-02,-1.154810556006775624e+00,2.739660953014838585e-01,1.661133993324975244e-01,1.146553842873105078e-01,5.253259915240982014e-01,1.246251108224823018e-01,2.110871436258285883e-01,6.748266774986189098e-02,-7.652860472174498607e-01,-1.677273376741579558e-01,2.067878000863722643e-01,2.323286571346176999e+00,-2.444649998163189952e+00,-1.185534680536634911e+00,7.158623458318866817e-01,2.649637315631449969e-02,3.384749621203669151e-02,-9.786887935221753043e-01,5.592524504195616197e-01,6.648262054184675418e-02,-2.950986712827436548e-02,-1.412430283022789723e-01,-2.604370342206155375e-01,1.609478558727981623e+00,-1.299721325875266453e+00,-1.536766219744770678e-01,-1.867591434669710448e+00,1.659819071520137967e+00,8.439203708526936687e-01,7.849293071448031345e-01,-8.742738210754793515e-01,-6.709241291244562311e-02,3.804103765037379348e-01,6.484417812585546725e-01,-9.193608410550406784e-01,4.590000532113452936e-01,-1.409225257629849182e+00,8.057640222851534251e-01,9.855927211860668335e-02,-1.293554583942569114e-01,4.362894557584904437e-02,-2.013395716002882030e-01,1.859878598815586925e-01,-6.497198535892420579e-02,6.651488324938700791e-02,3.519568069169734525e-01,-9.819796101713951231e-01,3.043774101374458474e-01,-1.417499870578512247e-02,2.980511995415661974e-02,3.698428023733290049e-01,-2.136769382451650379e-02,3.912455239343335389e-01,-4.697767569365066120e-01,-3.031464934290474186e-02,-9.244831865506399904e-01,1.024616897862622583e-01,2.354472027760188546e-01,3.127738773796995275e-01,-9.179107988484841441e-01,7.433988471251240515e-01,9.847042652758151993e-02,-5.083034247852391552e-02,-1.334384200964126244e+00,1.111250426939321134e-02,3.980583547932830396e-04,2.032993894087575804e+00,-6.277260393518991899e-01,2.474242987446635400e-01,-1.068792343868982531e-01,3.973925154166929596e-02,-4.472642401080374058e-02
-9.189247531288170789e-02,-1.463546890063931738e-01,-2.737441772952781474e-02,-8.631068167557358339e-02,4.294231594195208856e+01,4.414159451452406152e-02,-2.042450974421115839e-01,8.165268673450796696e-03,-3.969698674756501622e-01,-1.037359247831997511e+00,-1.324167290219931514e+00,-3.860003855538298723e-01,-1.021849360377978577e+00,-1.710342872611750886e-01,-2.927362513167188762e-01,-1.134808861040498718e+00,6.215332677865840344e-02,-2.339089023263674072e-01,-2.144632650470003066e-01,-6.090372933466822181e-01,-7.136454937899582018e-02,1.478809967844925931e-02,-2.199390754119288360e-01,-1.209450277353548292e-01,-2.300093190994587644e-01,-8.815473127372937256e-02,-9.012990763551900208e-01,-1.196810290655587194e-01,5.902952092703716430e-02,-4.721827404686293472e-01,-1.583436030622815960e-01,-1.241979142683175136e-01,-1.249135026346079647e+00,9.878017627847793247e-02,-1.331597158769606652e-02,-7.161397706211112268e-01,-1.558271310719988034e-01,-1.668504350186002794e-01,1.743094245407592058e-01,-2.992320618206090188e-01,-1.582572236644958774e-01,6.385108180697829372e-02,-3.129741469299957002e-01,-2.756092648998644257e-01,-5.669938064972972480e-01,9.433008864526574166e-01,5.371985061584930721e-01,-2.519660359030472030e+00,-2.377350617404302702e-01,-1.239739847283572727e-01,-2.710683203110804129e-01,-1.404063822975684661e-01,-4.922537235608613615e-03,-1.460522744576973897e-01,-2.119635431090952371e-01,-5.775430604366568188e-01,-1.225548183799653468e-01,-5.500260782589548869e-01,5.037461438379076117e-01,-2.910839894426978103e-01,2.967045934591412415e-01,-1.048818220057005091e+00,-5.276779378262636683e-02,-4.183032270979290812e-02,-4.232271410693742159e-02,-5.511319516276298389e-03,-3.809137695605454427e-02,-3.098317945484903579e-01,-3.623665267406513402e-01,-2.405582214622593584e-01,1.127863639530957314e-02,1.420264755577482330e+00,-1.138061882498730082e+00,-1.000854432771269842e-01,-1.476874807667274692e-01,5.607577597379442835e-02,-1.424220813092815230e-01
-1.928549139557984848e-02,-1.157689300613757410e+00,9.153165292913336692e-01,-1.154810535491925583e+00,4.414168075746739694e-02,6.185473431990390480e+01,-2.385808260198536956e+01,-1.169156933277413835e+01,-1.087938219297917897e+01,2.342434837962263372e-01,1.736683128046365709e-01,-3.148203669068902477e-01,9.347032804597085742e-02,-7.639061207143641452e-01,-3.911299070949401102e-01,2.867705986734035428e-01,1.700957106105066119e+00,-1.887349258329118040e+00,-1.540311795420756136e+00,1.297369323414508280e+00,3.377594279797978272e-02,3.751927689869202082e-02,-1.106819285718508405e+00,-2.245172732424956241e-01,-1.997300116157712524e-01,-5.670424536293983131e-02,-2.150558758274283833e-01,-2.608679190223957278e-02,-1.930989128067785721e-01,-3.150966751755341355e-01,-2.148488832661956394e-01,-2.472410608203627458e+00,1.418494648851704731e+00,1.193244016476309843e+00,2.356428667159223556e-01,-3.851792240395663924e-01,-1.284233535755124056e-01,-3.609092504156603542e-01,1.963021189604033656e-01,-1.224784668350328148e-01,4.196817048553268537e-01,-1.466883169453672808e+00,8.495287132840541044e-01,4.450779220073584203e-02,-2.267868174977356599e-01,-5.843934965879095389e-02,-3.207019162745867180e-01,4.856160303249475452e-01,-5.300156585461573283e-02,-4.594036402607887953e-02,1.896481163898076083e-01,-1.013594727523637218e+00,2.988393397415399222e-01,-1.022043235020795443e-01,-9.875362323302654122e-02,-1.155008016255493902e-01,3.073970221428069544e-03,-5.651062909989151839e-01,1.312089771271344407e+00,-7.660749410959216688e-01,-1.562489123344272812e-01,1.568004337360110467e-01,-4.121792347246563265e-02,-1.394470372487432441e-01,-1.314942118345235000e+00,1.369837661727902223e+00,-2.205448365886492623e-01,-2.561335322918623647e-01,-3.390442671160767696e-01,-1.245392015121331852e-01,-3.634103564355434940e-02,-1.956530233345125380e-01,3.455628700484980609e-01,-2.920255165437274925e-01,1.292693479558601824e-02,3.931844513753918746e-01,-4.160359700315056086e-01
-7.916601501287472420e-01,7.520476797030180294e-02,-4.776077397324091645e-01,2.739661213104567228e-01,-2.042445918379547642e-01,-2.385808253079336794e+01,1.294674261480142547e+02,-3.481451866664084349e+01,-2.911409511779365644e+01,-2.092255470254340277e-01,-4.929990692700274568e-01,-5.470641768930259996e-01,-3.428593565845306501e-01,2.043742240413166100e-01,-4.985872053913756874e-01,-6.427840895032057578e-01,-9.962143515415504691e-01,1.005005804176814177e+00,8.374171488204773528e-01,-1.847070119081883233e+00,3.056100796542956036e-02,1.477411334301700387e-02,5.914193188236878118e-01,-2.770416944137475301e+00,-3.614244489061202437e-01,-2.571284526767084189e-01,-5.691219195736322289e-01,-2.026923745312735559e+00,2.595995977875331651e-01,2.335377700956269287e-01,4.104196657613875532e-01,1.347675613677686846e+00,-2.034126945022653121e+00,-6.122565059877564941e-01,-2.534384329821677828e-01,2.229079427047927775e-01,-3.786859903288538054e-01,-1.097043947324239654e-01,-2.099529375316631641e-01,-2.921228412940624075e-01,-2.718977111092291676e-01,7.047222421369485623e-01,-4.154915264997671165e-01,-9.513753060089579217e-01,-3.551457505241201879e-02,-1.092148440435402046e+00,2.467734990819591412e-01,1.917310125599630821e-01,-2.746708639226641546e-01,-2.055457969659613832e-02,-6.908630313929503552e-01,5.358547613467177229e-01,-6.165639680565322411e-01,-4.701919661512108939e-01,-7.873189453885141020e-01,-2.938218377838224815e-01,-1.785387200977654187e-01,1.020047631450839987e+00,-1.834844115188344116e+00,5.462309975699662923e-01,-5.574980116273464681e-01,-8.270973520731741413e-01,1.926021541797150460e-01,4.077794397920098124e-01,6.489254358402989364e-01,-1.102557266442304673e+00,-4.698758125383270534e-02,-1.847704975250608062e+00,4.708793588816970188e-01,-2.276972952258127791e-01,-1.255877329507419093e-01,-5.118636255877956343e-01,-4.878129874795132381e-01,-1.752626370616689744e-01,-3.050845058923402076e-01,-5.735627296531206065e-01,4.418292413908285754e-01
-4.563340217918525621e-01,-2.266114605620187794e-01,-3.944877998821454956e-01,1.661134321683717940e-01,8.165851732149485148e-03,-1.169156923982717977e+01,-3.481451858429771562e+01,1.446428845488902937e+02,-5.739217168427710902e+01,-2.794808804020308401e-01,-1.856654207006479818e-01,-4.896712134341946188e-01,-1.713228481628537858e-01,5.487632222421713613e-02,-5.192746884415999631e-01,-8.497185462779099918e-02,-2.408374339168941475e-02,6.658465798572033023e-02,9.662857424449942112e-01,-2.452904369982655819e+00,8.568163785109626784e-02,-7.024667145046915862e-02,7.165097491272074404e-01,-3.324212177037209504e+00,-4.611223762690819794e-01,-1.545222900150505785e-01,-5.374948172302438376e-01,-8.530232291962399627e-01,-1.006220233379827800e+00,4.425953437646231170e-01,1.155183562922337481e+00,4.517468821096993770e-01,-3.529222182522958384e+00,1.492480503985788298e-01,-1.870802607469636003e-01,5.735593098739072415e-02,-3.272650630685498552e-01,-8.337131184891333202e-02,-4.278323901117062622e-01,-1.111436671049063733e-02,-2.238743382199941123e-01,3.637471009883651574e-01,-1.464911327033183164e-01,-5.070795458021321034e-01,-3.093455383182490137e-01,-1.317421252929951603e+00,-1.922363408632510318e-01,1.247464540862231130e+00,-3.229471951940189600e-02,-1.941595148312661168e-01,-2.004950688938788306e-01,1.059692345398956514e-01,-5.112982390487438300e-01,-3.204302664358026909e-01,-1.073389406833370474e+00,-6.617564422673872793e-01,-1.178061621313457319e-01,1.815947881459827773e+00,-4.695446813496372052e+00,2.456241114407592629e+00,6.450326010737110760e-01,1.301571462036633930e-01,-5.046844412230979682e-01,-5.533982063246252192e-01,5.381075951445661865e-01,-1.128735912087351467e+00,1.492227426628151832e-01,-1.998672452172014502e+00,1.942806182718322061e+00,-2.522522729058529478e-01,-1.054278958847035541e-01,-3.254004617058899651e+00,6.922756921708586031e-01,-4.647509785096262669e-01,-1.827206141821762220e-01,-1.070279963400541989e+00,9.363214018516456960e-01
-5.486774426593071796e-01,-3.955970693958199558e-01,-3.561856162381226154e-01,1.146554143527515196e-01,-3.969695680094668111e-01,-1.087938216153265358e+01,-2.911409525224204486e+01,-5.739217188586836471e+01,1.347406345757548536e+02,-3.101360013905289370e-01,-1.856445312969572381e-01,-8.332221143620273107e-01,-4.960582183320200733e-01,-4.222081989792119544e-02,-6.590934779367297880e-01,-5.699595786282911636e-01,-5.745279717786265783e-01,5.244845406436057234e-01,-4.940714489807908061e-01,5.483221778291839099e-01,-4.538197579644186186e-02,5.748409263521606083e-02,-2.898385024458953740e-01,-5.097027372573234016e-01,-4.504754912979541670e-01,-2.088582961800998228e-01,-5.816068800432153685e-01,-2.623554238089803037e-01,-2.859793259779688790e-01,-8.236522642034022068e-01,-1.453914999581092049e+00,3.198644026230098580e-01,1.531707580908173938e+00,-6.266205135088835920e-01,-2.618390174819171246e-01,-1.754808482452627494e-01,-3.932732016320040769e-01,-4.158442684987672111e-01,1.538101530089430180e-01,-3.511457589584225936e-01,-2.949070238651325601e-02,1.776377969893410680e-01,-2.620557213705509425e-01,-1.510195475525012709e-01,-4.554012154245722366e-01,6.939495770034102007e-01,1.645866401339281205e-03,-8.938671725769966603e-01,-2.280508809040341922e-01,-8.877836746717095162e-02,-6.010453009893512721e-01,1.488388487542393612e-01,-3.222904953189670296e-01,-3.879583007413486828e-01,-2.653123610595800597e-01,-5.374203634394933982e-01,-1.400009710090348580e-01,-1.431881039070761918e+00,3.290032897752253049e+00,-1.893101691351770643e+00,-6.298087223543243907e-01,-2.484387346517442363e-01,1.063068228745103413e-02,2.529526440981367738e-02,-1.103441232604737005e-01,4.468030211585296563e-01,-7.336591153919207464e-01,-8.682324345762407747e-01,2.327675235110913676e-01,-3.756571123626888387e-01,-4.031277072140480866e-02,-6.853848785539066180e-01,-5.543077230660993504e-02,-9.306494257912142909e-02,-3.612833758915198756e-01,8.092668464969547948e-01,-8.838927845988157062e-01
-1.446116749213398334e-02,5.983483673590806601e-02,-6.513006524596033353e-01,5.253258883105841326e-01,-1.037359491868030670e+00,2.342433192358626959e-01,-2.092260306719552765e-01,-2.794814443724035202e-01,-3.101363397055406090e-01,4.387680416673173767e+01,-1.621840807382816108e+00,-4.833614442335943950e-01,-1.195296787740667055e+00,-2.364171828700428080e+00,-3.403802579322493527e-01,-1.238373851487117872e+00,-3.476599817475195531e-01,2.309259097979811937e-01,1.822649907321013951e-01,-7.346363461540619255e-01,-8.718009232880460924e-02,1.482819088180096362e-02,4.553374366886514535e-02,-3.766889871190655104e-01,-2.372080156463810541e-01,-1.716388860310717746e-01,-7.416907326779560439e-01,-1.611587619156354123e-01,-5.681991717424313970e-01,1.527021841962298843e-01,-3.660974754263278397e-02,1.477839261902399726e-01,-1.920306798347318322e+00,-7.712468848489135997e-02,-2.765917968092615475e-01,-4.776097197009488982e-01,-1.583733668475975354e-01,-3.522703912564136841e-01,-8.108782757214852421e-02,1.696936196103591629e-02,-3.105061573890789961e-01,4.294215165726495420e-01,-4.486471179199151282e-01,-3.022822172392328199e-01,-5.091996908448216397e-01,1.290125760568840096e+00,7.701954422529585509e-01,-3.105273246613078353e+00,-1.646569259651685380e-01,-2.403070222153924351e-01,-1.084077708260769296e-01,4.074227801510114932e-02,-1.575056829428361782e-01,-1.483904630965909577e-01,-3.348704779358518402e-01,-8.008134547783410939e-01,-9.980643478442928485e-02,-1.100969977599783656e+00,1.291482410559810612e+00,-4.064072961083048385e-01,1.286355468157877047e+00,-1.412190516475825941e+00,-2.262831445708899658e-01,-3.417861682770719223e-01,1.530073639068679422e-02,-7.200317676344797357e-03,-8.734054467488903961e-02,-2.869913952322591388e-01,2.335502002881215677e+00,-1.844970959976281744e-01,-9.702629659893462211e-02,-2.126717525574050249e+00,-4.773059235855744986e-01,-2.408971875404299912e-01,-1.611955957625273161e-01,2.357480099331935378e-02,-1.142876509440289984e-01
